dataset,example_id,query,gold_answer,task_type,model,prediction_raw,prediction_normalized,is_correct,n_segments,prompt_tokens,time_seconds
hotpotqa,cf-hotpot-222,What field did the researcher who shared an institution with Sorel Wick specialize in?,temporal acoustics,qa,Qwen/Qwen2.5-0.5B-Instruct,Dimensional acoustics,Dimensional acoustics,False,26,939,1.46
hotpotqa,cf-hotpot-223,"Who was born earlier, Ilyen Rieth or Wexeth Quist?",Ilyen Rieth,qa,Qwen/Qwen2.5-0.5B-Instruct,Wexeth Quist,Wexeth Quist,False,26,955,9.05
hotpotqa,cf-hotpot-224,Where was the colleague of Wexion Wick born?,"Plyrath, Varnheim",qa,Qwen/Qwen2.5-0.5B-Instruct,"Talmera, Hexland","Talmera, Hexland",False,26,912,1.91
hotpotqa,cf-hotpot-225,What field did the researcher who shared an institution with Myrax Wick specialize in?,subaquatic kinetics,qa,Qwen/Qwen2.5-0.5B-Instruct,Dimensional kinetics,Dimensional kinetics,False,26,906,1.53
hotpotqa,cf-hotpot-226,"Who was born earlier, Holeth Marr or Velen Kern?",Velen Kern,qa,Qwen/Qwen2.5-0.5B-Instruct,Velen Kern,Velen Kern,True,26,918,0.65
hotpotqa,cf-hotpot-227,"Who was born earlier, Polova Dann or Ilyel Laine?",Polova Dann,qa,Qwen/Qwen2.5-0.5B-Instruct,Ilyel Laine,Ilyel Laine,False,26,944,0.81
hotpotqa,cf-hotpot-228,"Who was born earlier, Quelori Quist or Queleth Ford?",Queleth Ford,qa,Qwen/Qwen2.5-0.5B-Instruct,Queleth Ford,Queleth Ford,True,26,939,0.53
hotpotqa,cf-hotpot-229,"Who was born earlier, Wexis Thorne or Faleth Trel?",Wexis Thorne,qa,Qwen/Qwen2.5-0.5B-Instruct,Faleth Trel,Faleth Trel,False,26,942,0.74
hotpotqa,cf-hotpot-230,"Who was born earlier, Wexan Stow or Zaran Lund?",Wexan Stow,qa,Qwen/Qwen2.5-0.5B-Instruct,Zaran Lund,Zaran Lund,False,26,936,0.79
hotpotqa,cf-hotpot-231,"Who was born earlier, Holis Feld or Falara Laine?",Holis Feld,qa,Qwen/Qwen2.5-0.5B-Instruct,Falara Laine,Falara Laine,False,26,924,2.64
hotpotqa,cf-hotpot-232,"Who was born earlier, Nevara Thorne or Kethova Feld?",Kethova Feld,qa,Qwen/Qwen2.5-0.5B-Instruct,Kethova Thorne,Kethova Thorne,False,26,929,5.43
hotpotqa,cf-hotpot-233,What field did the researcher who shared an institution with Omis Wick specialize in?,harmonic acoustics,qa,Qwen/Qwen2.5-0.5B-Instruct,Lattice photonics,Lattice photonics,False,26,901,3.90
hotpotqa,cf-hotpot-234,Where was the colleague of Brinan Brek born?,"Quelside, Brelland",qa,Qwen/Qwen2.5-0.5B-Instruct,"Quelside, Brelland","Quelside, Brelland",True,26,917,5.96
hotpotqa,cf-hotpot-235,Where was the colleague of Soreth Trel born?,"Oxmeade, Varnheim",qa,Qwen/Qwen2.5-0.5B-Instruct,Ostvale Institute of Technology,Ostvale Institute of Technology,False,26,938,3.19
hotpotqa,cf-hotpot-236,What field did the researcher who shared an institution with Wexion Graff specialize in?,dimensional geophysics,qa,Qwen/Qwen2.5-0.5B-Instruct,Stochastic dynamics,Stochastic dynamics,False,26,911,2.20
hotpotqa,cf-hotpot-237,"Who was born earlier, Jevion Holm or Velara Kern?",Velara Kern,qa,Qwen/Qwen2.5-0.5B-Instruct,Velara Kern,Velara Kern,True,26,950,2.89
hotpotqa,cf-hotpot-238,Where was the colleague of Wexan Kern born?,"Plyrath, Queloria",qa,Qwen/Qwen2.5-0.5B-Instruct,"Dunhaven, Tasserin","Dunhaven, Tasserin",False,26,924,1.28
hotpotqa,cf-hotpot-239,"Who was born earlier, Carnen Ghent or Velion Ford?",Carnen Ghent,qa,Qwen/Qwen2.5-0.5B-Instruct,Carnen Thorne,Carnen Thorne,False,26,951,1.20
hotpotqa,cf-hotpot-240,Where was the colleague of Neveth Ghent born?,"Crosshelm, Queloria",qa,Qwen/Qwen2.5-0.5B-Instruct,"Crosshelm, Pentharos","Crosshelm, Pentharos",False,26,921,1.82
hotpotqa,cf-hotpot-241,"Who was born earlier, Jeven Feld or Nevion Brek?",Jeven Feld,qa,Qwen/Qwen2.5-0.5B-Instruct,Nevion Brek,Nevion Brek,False,26,925,2.29
hotpotqa,cf-hotpot-242,What field did the researcher who shared an institution with Luxori Laine specialize in?,entropic biometry,qa,Qwen/Qwen2.5-0.5B-Instruct,Stochastic ecology,Stochastic ecology,False,26,943,1.45
hotpotqa,cf-hotpot-243,"Who was born earlier, Omara Kern or Polara Czek?",Polara Czek,qa,Qwen/Qwen2.5-0.5B-Instruct,Polara Czek,Polara Czek,True,26,926,1.70
hotpotqa,cf-hotpot-244,Where was the colleague of Quelara Laine born?,"Oxmeade, Arkessa",qa,Qwen/Qwen2.5-0.5B-Instruct,"Omax Laine discovered the Laine invariant, which advanced the field of catalytic dynamics.","Omax Laine discovered the Laine invariant, which advanced the field of catalytic dynamics.",False,26,941,7.78
hotpotqa,cf-hotpot-245,"Who was born earlier, Brinel Graff or Tavara Stow?",Tavara Stow,qa,Qwen/Qwen2.5-0.5B-Instruct,Tavara Stow,Tavara Stow,True,26,930,1.20
hotpotqa,cf-hotpot-246,Where was the colleague of Drevel Thorne born?,"Vrenneth, Tasserin",qa,Qwen/Qwen2.5-0.5B-Instruct,"Velquora, Varnheim","Velquora, Varnheim",False,26,943,0.72
hotpotqa,cf-hotpot-247,"Who was born earlier, Ketheth Phen or Wexen Czek?",Ketheth Phen,qa,Qwen/Qwen2.5-0.5B-Instruct,Ketheth Stow,Ketheth Stow,False,26,949,1.09
hotpotqa,cf-hotpot-248,Where was the colleague of Carnis Phen born?,"Fenmarch, Brelland",qa,Qwen/Qwen2.5-0.5B-Instruct,"Yendrath, Tasserin","Yendrath, Tasserin",False,26,921,0.99
hotpotqa,cf-hotpot-249,Where was the colleague of Ilyax Graff born?,"Solkaris, Varnheim",qa,Qwen/Qwen2.5-0.5B-Instruct,"Solkaris, Varnheim","Solkaris, Varnheim",True,26,942,0.86
hotpotqa,cf-hotpot-250,Where was the colleague of Brinova Graff born?,"Vrenneth, Arkessa",qa,Qwen/Qwen2.5-0.5B-Instruct,Northwell Polytechnical Institute,Northwell Polytechnical Institute,False,26,961,2.35
hotpotqa,cf-hotpot-251,"Who was born earlier, Drevis Marr or Myrax Graff?",Myrax Graff,qa,Qwen/Qwen2.5-0.5B-Instruct,Drevis Marr,Drevis Marr,False,26,925,0.73
hotpotqa,cf-hotpot-252,Where was the colleague of Jevori Ford born?,"Dunhaven, Arkessa",qa,Qwen/Qwen2.5-0.5B-Instruct,"Fenmarch, Queloria","Fenmarch, Queloria",False,26,915,2.04
hotpotqa,cf-hotpot-253,"Who was born earlier, Renen Quist or Ometh Voss?",Ometh Voss,qa,Qwen/Qwen2.5-0.5B-Instruct,Renen Quist,Renen Quist,False,26,908,0.92
hotpotqa,cf-hotpot-254,What field did the researcher who shared an institution with Luxeth Voss specialize in?,resonant optics,qa,Qwen/Qwen2.5-0.5B-Instruct,Chromatic kinetics,Chromatic kinetics,False,26,924,0.54
hotpotqa,cf-hotpot-255,What field did the researcher who shared an institution with Carnax Ford specialize in?,lattice kinetics,qa,Qwen/Qwen2.5-0.5B-Instruct,Inverse topology,Inverse topology,False,26,925,0.38
hotpotqa,cf-hotpot-256,Where was the colleague of Velis Kern born?,"Yendrath, Dunmarch",qa,Qwen/Qwen2.5-0.5B-Instruct,"Vrenneth, Hexland","Vrenneth, Hexland",False,26,909,1.21
hotpotqa,cf-hotpot-257,"Who was born earlier, Velori Czek or Polara Thorne?",Polara Thorne,qa,Qwen/Qwen2.5-0.5B-Instruct,Polara Thorne,Polara Thorne,True,26,926,1.19
hotpotqa,cf-hotpot-258,Where was the colleague of Carnis Brek born?,"Talmera, Arkessa",qa,Qwen/Qwen2.5-0.5B-Instruct,"Solkaris, Arkessa","Solkaris, Arkessa",False,26,938,2.13
hotpotqa,cf-hotpot-259,"Who was born earlier, Carnis Thorne or Zarel Dann?",Carnis Thorne,qa,Qwen/Qwen2.5-0.5B-Instruct,Zarel Dann,Zarel Dann,False,26,948,0.69
hotpotqa,cf-hotpot-260,"Who was born earlier, Holori Dann or Renan Czek?",Renan Czek,qa,Qwen/Qwen2.5-0.5B-Instruct,Renan Czek,Renan Czek,True,26,935,0.83
hotpotqa,cf-hotpot-261,What field did the researcher who shared an institution with Renax Stow specialize in?,resonant dynamics,qa,Qwen/Qwen2.5-0.5B-Instruct,Resonant Ecology,Resonant Ecology,False,26,935,0.53
hotpotqa,cf-hotpot-262,"Who was born earlier, Ometh Ghent or Polion Holm?",Ometh Ghent,qa,Qwen/Qwen2.5-0.5B-Instruct,Polion Voss,Polion Voss,False,26,917,0.88
hotpotqa,cf-hotpot-263,"Who was born earlier, Falis Thorne or Wexen Holm?",Falis Thorne,qa,Qwen/Qwen2.5-0.5B-Instruct,Falis Thorne,Falis Thorne,True,26,936,1.05
hotpotqa,cf-hotpot-264,Where was the colleague of Taveth Graff born?,"Oxmeade, Pentharos",qa,Qwen/Qwen2.5-0.5B-Instruct,"Holvaine, Dunmarch","Holvaine, Dunmarch",False,26,949,1.22
hotpotqa,cf-hotpot-265,Where was the colleague of Tavan Voss born?,"Tarquessa, Arkessa",qa,Qwen/Qwen2.5-0.5B-Instruct,Northwell Academy of Sciences,Northwell Academy of Sciences,False,26,920,1.26
hotpotqa,cf-hotpot-266,"Who was born earlier, Falax Ghent or Holori Ford?",Holori Ford,qa,Qwen/Qwen2.5-0.5B-Instruct,Falax Ford,Falax Ford,False,26,918,0.81
hotpotqa,cf-hotpot-267,What field did the researcher who shared an institution with Zaris Graff specialize in?,resonant kinetics,qa,Qwen/Qwen2.5-0.5B-Instruct,Temporal mechanics,Temporal mechanics,False,26,938,0.42
hotpotqa,cf-hotpot-268,Where was the colleague of Quelax Czek born?,"Velquora, Varnheim",qa,Qwen/Qwen2.5-0.5B-Instruct,"Vrenneth, Tasserin","Vrenneth, Tasserin",False,26,936,0.74
hotpotqa,cf-hotpot-269,Where was the colleague of Myris Dann born?,"Velquora, Solvania",qa,Qwen/Qwen2.5-0.5B-Instruct,"Plyrath, Varnheim","Plyrath, Varnheim",False,26,896,5.27
hotpotqa,cf-hotpot-270,What field did the researcher who shared an institution with Drevori Stow specialize in?,dimensional kinetics,qa,Qwen/Qwen2.5-0.5B-Instruct,Lattice metallurgy,Lattice metallurgy,False,26,950,0.74
hotpotqa,cf-hotpot-271,Where was the colleague of Oman Ford born?,"Plyrath, Pentharos",qa,Qwen/Qwen2.5-0.5B-Instruct,Pentharos,Pentharos,True,26,910,0.64
hotpotqa,cf-hotpot-272,"Who was born earlier, Myrova Voss or Polis Kern?",Myrova Voss,qa,Qwen/Qwen2.5-0.5B-Instruct,Polis Kern,Polis Kern,False,26,929,0.64
hotpotqa,cf-hotpot-273,"Who was born earlier, Neven Graff or Renis Kern?",Neven Graff,qa,Qwen/Qwen2.5-0.5B-Instruct,Renis Kern,Renis Kern,False,26,913,0.66
hotpotqa,cf-hotpot-274,"Who was born earlier, Tavel Trel or Renori Phen?",Renori Phen,qa,Qwen/Qwen2.5-0.5B-Instruct,Renori Trel,Renori Trel,False,26,937,1.18
hotpotqa,cf-hotpot-275,Where was the colleague of Wexel Laine born?,"Brelmoor, Pentharos",qa,Qwen/Qwen2.5-0.5B-Instruct,"Tarquessa, Varnheim","Tarquessa, Varnheim",False,26,939,1.38
hotpotqa,cf-hotpot-276,Where was the colleague of Kethova Marr born?,"Plyrath, Brelland",qa,Qwen/Qwen2.5-0.5B-Instruct,"Vrenneth, Pentharos","Vrenneth, Pentharos",False,26,908,1.19
hotpotqa,cf-hotpot-277,Where was the colleague of Jevax Ford born?,"Crosshelm, Solvania",qa,Qwen/Qwen2.5-0.5B-Instruct,"Crosshelm, Solvania","Crosshelm, Solvania",True,26,923,0.78
hotpotqa,cf-hotpot-278,Where was the colleague of Nevel Marr born?,"Solkaris, Hexland",qa,Qwen/Qwen2.5-0.5B-Instruct,"Tarquessa, Solvania","Tarquessa, Solvania",False,26,894,0.91
hotpotqa,cf-hotpot-279,"Who was born earlier, Myrara Wick or Carnion Feld?",Myrara Wick,qa,Qwen/Qwen2.5-0.5B-Instruct,Carnion Feld,Carnion Feld,False,26,935,0.49
hotpotqa,cf-hotpot-280,What field did the researcher who shared an institution with Soren Ford specialize in?,lattice kinetics,qa,Qwen/Qwen2.5-0.5B-Instruct,Lattice metallurgy,Lattice metallurgy,False,26,918,0.53
hotpotqa,cf-hotpot-281,"Who was born earlier, Nevori Voss or Jevel Thorne?",Jevel Thorne,qa,Qwen/Qwen2.5-0.5B-Instruct,Jevel Thorne,Jevel Thorne,True,26,928,0.67
hotpotqa,cf-hotpot-282,Where was the colleague of Holeth Brek born?,"Velquora, Hexland",qa,Qwen/Qwen2.5-0.5B-Instruct,"Velquora, Hexland","Velquora, Hexland",True,26,943,0.77
hotpotqa,cf-hotpot-283,"Who was born earlier, Polis Wick or Oman Wick?",Polis Wick,qa,Qwen/Qwen2.5-0.5B-Instruct,Oman Wick,Oman Wick,False,26,940,0.73
hotpotqa,cf-hotpot-284,What field did the researcher who shared an institution with Soran Kern specialize in?,inverse photonics,qa,Qwen/Qwen2.5-0.5B-Instruct,Dimensional mechanics,Dimensional mechanics,False,26,886,0.90
hotpotqa,cf-hotpot-285,"Who was born earlier, Sorion Voss or Renara Ghent?",Renara Ghent,qa,Qwen/Qwen2.5-0.5B-Instruct,Renara Ghent,Renara Ghent,True,26,949,0.55
hotpotqa,cf-hotpot-286,What field did the researcher who shared an institution with Ilyion Ford specialize in?,subaquatic metallurgy,qa,Qwen/Qwen2.5-0.5B-Instruct,Lattice metallurgy,Lattice metallurgy,False,26,919,0.74
hotpotqa,cf-hotpot-287,Where was the colleague of Wexax Laine born?,"Zinthari, Dunmarch",qa,Qwen/Qwen2.5-0.5B-Instruct,"Yendrath, Dunmarch","Yendrath, Dunmarch",False,26,957,1.28
hotpotqa,cf-hotpot-288,"Who was born earlier, Omen Wick or Luxova Voss?",Luxova Voss,qa,Qwen/Qwen2.5-0.5B-Instruct,Luxova Voss,Luxova Voss,True,26,923,0.64
hotpotqa,cf-hotpot-289,"Who was born earlier, Luxeth Lund or Falan Brek?",Luxeth Lund,qa,Qwen/Qwen2.5-0.5B-Instruct,Falan Brek,Falan Brek,False,26,939,0.58
hotpotqa,cf-hotpot-290,"Who was born earlier, Holion Feld or Wexax Thorne?",Holion Feld,qa,Qwen/Qwen2.5-0.5B-Instruct,Wexax Thorne,Wexax Thorne,False,26,946,0.67
hotpotqa,cf-hotpot-291,"Who was born earlier, Tavax Lund or Brineth Graff?",Tavax Lund,qa,Qwen/Qwen2.5-0.5B-Instruct,Tavax Lund,Tavax Lund,True,26,930,0.54
hotpotqa,cf-hotpot-292,Where was the colleague of Dreveth Czek born?,"Vrenneth, Pentharos",qa,Qwen/Qwen2.5-0.5B-Instruct,"Vrenneth, Pentharos","Vrenneth, Pentharos",True,26,939,0.66
hotpotqa,cf-hotpot-293,What field did the researcher who shared an institution with Falion Czek specialize in?,harmonic synthesis,qa,Qwen/Qwen2.5-0.5B-Instruct,Harmonic synthesis,Harmonic synthesis,True,26,945,0.62
hotpotqa,cf-hotpot-294,What field did the researcher who shared an institution with Zaren Voss specialize in?,harmonic ecology,qa,Qwen/Qwen2.5-0.5B-Instruct,Harmonic biometry,Harmonic biometry,False,26,925,0.52
hotpotqa,cf-hotpot-295,"Who was born earlier, Nevax Graff or Holara Voss?",Nevax Graff,qa,Qwen/Qwen2.5-0.5B-Instruct,Holara Voss,Holara Voss,False,26,932,0.65
hotpotqa,cf-hotpot-296,Where was the colleague of Jevara Quist born?,"Brelmoor, Varnheim",qa,Qwen/Qwen2.5-0.5B-Instruct,"Brelmoor, Queloria","Brelmoor, Queloria",False,26,917,0.93
hotpotqa,cf-hotpot-297,What field did the researcher who shared an institution with Jevori Kern specialize in?,temporal topology,qa,Qwen/Qwen2.5-0.5B-Instruct,Temporal ecology,Temporal ecology,False,26,910,0.43
hotpotqa,cf-hotpot-298,What field did the researcher who shared an institution with Ilyara Feld specialize in?,subaquatic mechanics,qa,Qwen/Qwen2.5-0.5B-Instruct,Resonant kinetics,Resonant kinetics,False,26,927,0.70
hotpotqa,cf-hotpot-299,What field did the researcher who shared an institution with Tavori Kern specialize in?,harmonic biometry,qa,Qwen/Qwen2.5-0.5B-Instruct,Dimensional mechanics,Dimensional mechanics,False,26,909,0.47
