dataset,example_id,k,query,gold_answer,full_prediction,chunk_id,chunk_text,segment_ids,gold_segment_ids,ablation_prediction,causal_label,comparison_method,comparison_score
fever,fever-synth-0018,2,Dorothy Hodgkin determined structures of biochemical substances.,SUPPORTS,SUPPORTS,1,"[Segment 5]
Title: Distractor 3
Plate tectonics theory explains the movement of Earth's lithospheric plates.

[Segment 6]
Title: Distractor 6
The Sahara Desert is the largest hot desert in the world.

[Segment 7]
Title: Distractor 1
Mount Everest is the tallest mountain above sea level at 8,849 meters.

[Segment 8]
Title: Distractor 5
The speed of light in a vacuum is approximately 299,792 kilometers per second.

[Segment 9]
Title: Distractor 7
Mitochondria are often called the powerhouse of the cell.","1001,1003,1005,1006,1007",,SUPPORTS,0,label_exact,1.0
fever,fever-synth-0018,4,Dorothy Hodgkin determined structures of biochemical substances.,SUPPORTS,SUPPORTS,0,"[Segment 1]
Title: Dorothy Hodgkin - Evidence
Dorothy Hodgkin was a renowned chemist.

Historical records confirm that Dorothy Hodgkin determined structures of biochemical substances.",0,0,SUPPORTS,0,label_exact,1.0
fever,fever-synth-0018,4,Dorothy Hodgkin determined structures of biochemical substances.,SUPPORTS,SUPPORTS,1,"This contribution significantly advanced the field.

[Segment 2]
Title: Distractor 0
Jupiter is the largest planet in our solar system with a mass of 1.898e27 kg.","0,1000",0,SUPPORTS,0,label_exact,1.0
fever,fever-synth-0018,4,Dorothy Hodgkin determined structures of biochemical substances.,SUPPORTS,SUPPORTS,2,"[Segment 3]
Title: Distractor 2
The human body contains approximately 206 bones in the adult skeleton.

[Segment 4]
Title: Distractor 4
The Renaissance period lasted from the 14th to the 17th century in Europe.

[Segment 5]
Title: Distractor 3
Plate tectonics theory explains the movement of Earth's lithospheric plates.","1002,1003,1004",,SUPPORTS,0,label_exact,1.0
fever,fever-synth-0018,4,Dorothy Hodgkin determined structures of biochemical substances.,SUPPORTS,SUPPORTS,3,"[Segment 6]
Title: Distractor 6
The Sahara Desert is the largest hot desert in the world.

[Segment 7]
Title: Distractor 1
Mount Everest is the tallest mountain above sea level at 8,849 meters.

[Segment 8]
Title: Distractor 5
The speed of light in a vacuum is approximately 299,792 kilometers per second.

[Segment 9]
Title: Distractor 7
Mitochondria are often called the powerhouse of the cell.","1001,1005,1006,1007",,SUPPORTS,0,label_exact,1.0
fever,fever-synth-0018,8,Dorothy Hodgkin determined structures of biochemical substances.,SUPPORTS,SUPPORTS,0,"[Segment 1]
Title: Dorothy Hodgkin - Evidence
Dorothy Hodgkin was a renowned chemist.",0,0,SUPPORTS,0,label_exact,1.0
fever,fever-synth-0018,8,Dorothy Hodgkin determined structures of biochemical substances.,SUPPORTS,SUPPORTS,1,Historical records confirm that Dorothy Hodgkin determined structures of biochemical substances.,0,0,SUPPORTS,0,label_exact,1.0
fever,fever-synth-0018,8,Dorothy Hodgkin determined structures of biochemical substances.,SUPPORTS,SUPPORTS,2,This contribution significantly advanced the field.,0,0,SUPPORTS,0,label_exact,1.0
fever,fever-synth-0018,8,Dorothy Hodgkin determined structures of biochemical substances.,SUPPORTS,SUPPORTS,3,"[Segment 2]
Title: Distractor 0
Jupiter is the largest planet in our solar system with a mass of 1.898e27 kg.",1000,,SUPPORTS,0,label_exact,1.0
fever,fever-synth-0018,8,Dorothy Hodgkin determined structures of biochemical substances.,SUPPORTS,SUPPORTS,4,"[Segment 3]
Title: Distractor 2
The human body contains approximately 206 bones in the adult skeleton.",1002,,SUPPORTS,0,label_exact,1.0
fever,fever-synth-0018,8,Dorothy Hodgkin determined structures of biochemical substances.,SUPPORTS,SUPPORTS,5,"[Segment 4]
Title: Distractor 4
The Renaissance period lasted from the 14th to the 17th century in Europe.

[Segment 5]
Title: Distractor 3
Plate tectonics theory explains the movement of Earth's lithospheric plates.","1003,1004",,SUPPORTS,0,label_exact,1.0
fever,fever-synth-0018,8,Dorothy Hodgkin determined structures of biochemical substances.,SUPPORTS,SUPPORTS,6,"[Segment 6]
Title: Distractor 6
The Sahara Desert is the largest hot desert in the world.

[Segment 7]
Title: Distractor 1
Mount Everest is the tallest mountain above sea level at 8,849 meters.","1001,1006",,SUPPORTS,0,label_exact,1.0
fever,fever-synth-0018,8,Dorothy Hodgkin determined structures of biochemical substances.,SUPPORTS,SUPPORTS,7,"[Segment 8]
Title: Distractor 5
The speed of light in a vacuum is approximately 299,792 kilometers per second.

[Segment 9]
Title: Distractor 7
Mitochondria are often called the powerhouse of the cell.","1005,1007",,SUPPORTS,0,label_exact,1.0
fever,fever-synth-0019,2,Max Planck never originated quantum theory.,REFUTES,REFUTES,0,"[Segment 1]
Title: Max Planck - Evidence
Max Planck was a renowned physicist.

Historical records confirm that Max Planck originated quantum theory.

This contribution significantly advanced the field.

[Segment 2]
Title: Distractor 1
Plate tectonics theory explains the movement of Earth's lithospheric plates.","0,1001",0,NOT_ENOUGH_INFO,1,label_exact,0.0
fever,fever-synth-0019,2,Max Planck never originated quantum theory.,REFUTES,REFUTES,1,"[Segment 3]
Title: Distractor 2
The speed of light in a vacuum is approximately 299,792 kilometers per second.

[Segment 4]
Title: Distractor 0
The Great Wall of China stretches over 13,000 miles across northern China.","1000,1002",,REFUTES,0,label_exact,1.0
fever,fever-synth-0019,4,Max Planck never originated quantum theory.,REFUTES,REFUTES,0,"[Segment 1]
Title: Max Planck - Evidence
Max Planck was a renowned physicist.",0,0,REFUTES,0,label_exact,1.0
fever,fever-synth-0019,4,Max Planck never originated quantum theory.,REFUTES,REFUTES,1,Historical records confirm that Max Planck originated quantum theory.,0,0,REFUTES,0,label_exact,1.0
fever,fever-synth-0019,4,Max Planck never originated quantum theory.,REFUTES,REFUTES,2,"This contribution significantly advanced the field.

[Segment 2]
Title: Distractor 1
Plate tectonics theory explains the movement of Earth's lithospheric plates.","0,1001",0,REFUTES,0,label_exact,1.0
fever,fever-synth-0019,4,Max Planck never originated quantum theory.,REFUTES,REFUTES,3,"[Segment 3]
Title: Distractor 2
The speed of light in a vacuum is approximately 299,792 kilometers per second.

[Segment 4]
Title: Distractor 0
The Great Wall of China stretches over 13,000 miles across northern China.","1000,1002",,REFUTES,0,label_exact,1.0
fever,fever-synth-0019,8,Max Planck never originated quantum theory.,REFUTES,REFUTES,0,"[Segment 1]
Title: Max Planck - Evidence
Max Planck was a renowned physicist.",0,0,REFUTES,0,label_exact,1.0
fever,fever-synth-0019,8,Max Planck never originated quantum theory.,REFUTES,REFUTES,1,Historical records confirm that Max Planck originated quantum theory.,0,0,REFUTES,0,label_exact,1.0
fever,fever-synth-0019,8,Max Planck never originated quantum theory.,REFUTES,REFUTES,2,This contribution significantly advanced the field.,0,0,REFUTES,0,label_exact,1.0
fever,fever-synth-0019,8,Max Planck never originated quantum theory.,REFUTES,REFUTES,3,"[Segment 2]
Title: Distractor 1
Plate tectonics theory explains the movement of Earth's lithospheric plates.",1001,,REFUTES,0,label_exact,1.0
fever,fever-synth-0019,8,Max Planck never originated quantum theory.,REFUTES,REFUTES,4,"[Segment 3]
Title: Distractor 2
The speed of light in a vacuum is approximately 299,792 kilometers per second.",1002,,REFUTES,0,label_exact,1.0
fever,fever-synth-0019,8,Max Planck never originated quantum theory.,REFUTES,REFUTES,5,"[Segment 4]
Title: Distractor 0
The Great Wall of China stretches over 13,000 miles across northern China.",1000,,REFUTES,0,label_exact,1.0
hotpotqa,hotpot-synth-0000,2,Who developed the theory that the person who painted the Mona Lisa studied?,Isaac Newton,Isaac Newton,0,"[Segment 1]
Title: Context 3
Tectonic plates float on the semi-fluid asthenosphere beneath the lithosphere.

[Segment 2]
Title: Context 0
The Sahara Desert is the largest hot desert in the world.

[Segment 3]
Title: Context 6
The Pacific Ocean is the largest and deepest ocean on Earth.

[Segment 4]
Title: Context 1
The Amazon River is the largest river by discharge volume of water in the world.

[Segment 5]
Title: Context 2
DNA carries genetic instructions for the development of all living organisms.

[Segment 6]
Title: Context 5
The Renaissance period lasted from the 14th to the 17th century in Europe.","1000,1001,1002,1003,1005,1006",,Isaac Newton,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0000,2,Who developed the theory that the person who painted the Mona Lisa studied?,Isaac Newton,Isaac Newton,1,"[Segment 7]
Title: Isaac Newton - Supporting
Isaac Newton was a renowned mathematician.

Historical records confirm that Isaac Newton formulated the laws of motion.

This contribution significantly advanced the field.

[Segment 8]
Title: Leonardo da Vinci - Supporting
Leonardo da Vinci was a renowned polymath.

Historical records confirm that Leonardo da Vinci painted the Mona Lisa.

This contribution significantly advanced the field.

[Segment 9]
Title: Context 4
The circulatory system transports blood, nutrients, and gases throughout the body.","0,1,1004","0,1",unknown,1,qa_token_f1,0.0
hotpotqa,hotpot-synth-0000,4,Who developed the theory that the person who painted the Mona Lisa studied?,Isaac Newton,Isaac Newton,0,"[Segment 1]
Title: Context 3
Tectonic plates float on the semi-fluid asthenosphere beneath the lithosphere.

[Segment 2]
Title: Context 0
The Sahara Desert is the largest hot desert in the world.

[Segment 3]
Title: Context 6
The Pacific Ocean is the largest and deepest ocean on Earth.

[Segment 4]
Title: Context 1
The Amazon River is the largest river by discharge volume of water in the world.","1000,1001,1003,1006",,Isaac Newton,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0000,4,Who developed the theory that the person who painted the Mona Lisa studied?,Isaac Newton,Isaac Newton,1,"[Segment 5]
Title: Context 2
DNA carries genetic instructions for the development of all living organisms.

[Segment 6]
Title: Context 5
The Renaissance period lasted from the 14th to the 17th century in Europe.

[Segment 7]
Title: Isaac Newton - Supporting
Isaac Newton was a renowned mathematician.","1,1002,1005",1,Isaac Newton,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0000,4,Who developed the theory that the person who painted the Mona Lisa studied?,Isaac Newton,Isaac Newton,2,"Historical records confirm that Isaac Newton formulated the laws of motion.

This contribution significantly advanced the field.

[Segment 8]
Title: Leonardo da Vinci - Supporting
Leonardo da Vinci was a renowned polymath.

Historical records confirm that Leonardo da Vinci painted the Mona Lisa.","0,1","0,1",Isaac Newton,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0000,4,Who developed the theory that the person who painted the Mona Lisa studied?,Isaac Newton,Isaac Newton,3,"This contribution significantly advanced the field.

[Segment 9]
Title: Context 4
The circulatory system transports blood, nutrients, and gases throughout the body.","0,1004",0,Isaac Newton,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0000,8,Who developed the theory that the person who painted the Mona Lisa studied?,Isaac Newton,Isaac Newton,0,"[Segment 1]
Title: Context 3
Tectonic plates float on the semi-fluid asthenosphere beneath the lithosphere.",1003,,Isaac Newton,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0000,8,Who developed the theory that the person who painted the Mona Lisa studied?,Isaac Newton,Isaac Newton,1,"[Segment 2]
Title: Context 0
The Sahara Desert is the largest hot desert in the world.",1000,,Isaac Newton,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0000,8,Who developed the theory that the person who painted the Mona Lisa studied?,Isaac Newton,Isaac Newton,2,"[Segment 3]
Title: Context 6
The Pacific Ocean is the largest and deepest ocean on Earth.

[Segment 4]
Title: Context 1
The Amazon River is the largest river by discharge volume of water in the world.","1001,1006",,Isaac Newton,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0000,8,Who developed the theory that the person who painted the Mona Lisa studied?,Isaac Newton,Isaac Newton,3,"[Segment 5]
Title: Context 2
DNA carries genetic instructions for the development of all living organisms.

[Segment 6]
Title: Context 5
The Renaissance period lasted from the 14th to the 17th century in Europe.","1002,1005",,Isaac Newton,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0000,8,Who developed the theory that the person who painted the Mona Lisa studied?,Isaac Newton,Isaac Newton,4,"[Segment 7]
Title: Isaac Newton - Supporting
Isaac Newton was a renowned mathematician.

Historical records confirm that Isaac Newton formulated the laws of motion.",1,1,Isaac Newton,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0000,8,Who developed the theory that the person who painted the Mona Lisa studied?,Isaac Newton,Isaac Newton,5,"This contribution significantly advanced the field.

[Segment 8]
Title: Leonardo da Vinci - Supporting
Leonardo da Vinci was a renowned polymath.","0,1","0,1",Isaac Newton,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0000,8,Who developed the theory that the person who painted the Mona Lisa studied?,Isaac Newton,Isaac Newton,6,Historical records confirm that Leonardo da Vinci painted the Mona Lisa.,0,0,Isaac Newton,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0000,8,Who developed the theory that the person who painted the Mona Lisa studied?,Isaac Newton,Isaac Newton,7,"This contribution significantly advanced the field.

[Segment 9]
Title: Context 4
The circulatory system transports blood, nutrients, and gases throughout the body.","0,1004",0,Isaac Newton,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0001,2,What did the person who discovered radium also discover alongside it?,polonium,polonium,0,"[Segment 1]
Title: Context 3
Jupiter is the largest planet in our solar system with a mass of 1.898e27 kg.

[Segment 2]
Title: Context 4
The Sahara Desert is the largest hot desert in the world.

[Segment 3]
Title: Context 1
The Great Wall of China stretches over 13,000 miles across northern China.

[Segment 4]
Title: Marie Curie - Supporting
Marie Curie was a renowned chemist.","0,1001,1003,1004",0,polonium,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0001,2,What did the person who discovered radium also discover alongside it?,polonium,polonium,1,"Historical records confirm that Marie Curie discovered radium and polonium.

This contribution significantly advanced the field.

[Segment 5]
Title: Context 0
Photosynthesis converts carbon dioxide and water into glucose and oxygen.

[Segment 6]
Title: Context 2
Tectonic plates float on the semi-fluid asthenosphere beneath the lithosphere.","0,1000,1002",0,polonium,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0001,4,What did the person who discovered radium also discover alongside it?,polonium,polonium,0,"[Segment 1]
Title: Context 3
Jupiter is the largest planet in our solar system with a mass of 1.898e27 kg.

[Segment 2]
Title: Context 4
The Sahara Desert is the largest hot desert in the world.","1003,1004",,polonium,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0001,4,What did the person who discovered radium also discover alongside it?,polonium,polonium,1,"[Segment 3]
Title: Context 1
The Great Wall of China stretches over 13,000 miles across northern China.

[Segment 4]
Title: Marie Curie - Supporting
Marie Curie was a renowned chemist.","0,1001",0,polonium,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0001,4,What did the person who discovered radium also discover alongside it?,polonium,polonium,2,"Historical records confirm that Marie Curie discovered radium and polonium.

This contribution significantly advanced the field.",0,0,polonium,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0001,4,What did the person who discovered radium also discover alongside it?,polonium,polonium,3,"[Segment 5]
Title: Context 0
Photosynthesis converts carbon dioxide and water into glucose and oxygen.

[Segment 6]
Title: Context 2
Tectonic plates float on the semi-fluid asthenosphere beneath the lithosphere.","1000,1002",,polonium,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0001,8,What did the person who discovered radium also discover alongside it?,polonium,polonium,0,"[Segment 1]
Title: Context 3
Jupiter is the largest planet in our solar system with a mass of 1.898e27 kg.",1003,,polonium,0,qa_exact_normalized,1.0
